week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,57628.4,56623.6,57044.8,57529.95,57475.4,55779.25,57399.95,55832.35
2025-07-07,57363.7,56607.75,56712.85,56938.7,57628.4,56623.6,57044.8,57529.95
2025-07-14,56896.3,56597.45,56690.3,56780.75,57363.7,56607.75,56712.85,56938.7
