,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,5945.0,5722.5,5866.5,5799.0
1,2025-07-07,6398.0,5896.5,6155.0,5901.0
2,2025-07-14,6274.0,5977.0,5986.5,6145.0
