,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,12246.0,11321.0,12240.0,11416.0
1,2025-07-07,12575.0,12018.0,12505.0,12223.0
2,2025-07-14,12667.0,12305.0,12494.0,12476.0
