week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,664.95,636.95,650.5,650.95,650.7,627.0,647.7,631.0
2025-07-07,685.75,650.95,659.1,650.95,664.95,636.95,650.5,650.95
2025-07-14,667.8,654.75,664.1,658.1,685.75,650.95,659.1,650.95
