week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,368.25,342.85,357.5,360.55,2025-06-23,368.25,342.85,357.5,360.55
2025-06-23,393.6,355.1,382.75,355.25,2025-06-30,393.6,355.1,382.75,355.25
2025-06-30,394.4,378.45,390.1,382.75,2025-07-07,394.4,378.45,390.1,382.75
2025-07-07,426.3,388.6,409.45,389.7,2025-07-14,426.3,388.6,409.45,389.7
