,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,10104.4,9829.7,10080.15,9845.45
1,2025-07-07,10138.55,9976.6,10110.2,10112.35
2,2025-07-14,10181.4,10012.7,10038.2,10120.05
