week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,88.02,83.85,84.48,86.95,88.43,80.42,86.88,80.5
2025-07-07,85.11,81.0,81.1,84.5,88.02,83.85,84.48,86.95
2025-07-14,82.6,80.68,81.58,81.4,85.11,81.0,81.1,84.5
