week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,1434.5,1345.0,1395.0,1346.1,2025-06-23,1434.5,1345.0,1395.0,1346.1
2025-06-23,1412.9,1262.1,1267.5,1387.9,2025-06-30,1412.9,1262.1,1267.5,1387.9
2025-06-30,1284.5,1235.0,1264.0,1274.0,2025-07-07,1284.5,1235.0,1264.0,1274.0
2025-07-07,1277.5,1239.9,1266.5,1263.8,2025-07-14,1277.5,1239.9,1266.5,1263.8
