week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,181.0,171.55,180.06,176.69,177.25,167.52,176.0,168.0
2025-07-07,180.31,174.43,175.69,179.98,181.0,171.55,180.06,176.69
2025-07-14,176.6,174.01,174.65,176.6,180.31,174.43,175.69,179.98
