,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,9467.3,9036.8,9431.5,9067.2
1,2025-07-07,9472.6,9376.9,9435.6,9442.2
2,2025-07-14,9494.55,9249.0,9255.25,9437.5
