week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,5220.0,4984.5,5027.0,5148.5,5179.8,4910.0,5145.0,4933.7
2025-07-07,5233.5,4984.0,5090.0,5033.0,5220.0,4984.5,5027.0,5148.5
2025-07-14,5147.0,5052.5,5078.5,5100.0,5233.5,4984.0,5090.0,5033.0
