week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,983.9,901.3,912.0,976.0,1015.0,942.6,977.0,946.9
2025-07-07,939.0,902.65,912.8,909.6,983.9,901.3,912.0,976.0
2025-07-14,1004.75,893.25,902.0,1004.75,939.0,902.65,912.8,909.6
