,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,2027.1,1941.8,2011.5,1948.5
1,2025-07-07,2017.4,1977.9,1992.7,2011.9
2,2025-07-14,2017.0,1977.4,1983.0,1989.0
