,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,2360.9,2279.4,2334.0,2288.7
1,2025-07-07,2462.5,2258.0,2439.0,2344.8
2,2025-07-14,2678.0,2407.9,2584.1,2442.5
