week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,8107.5,7613.5,8085.0,7625.5,2025-06-23,8107.5,7613.5,8085.0,7625.5
2025-06-23,9075.0,8035.5,8865.0,8045.5,2025-06-30,9075.0,8035.5,8865.0,8045.5
2025-06-30,9115.0,8821.0,8865.0,8877.0,2025-07-07,9115.0,8821.0,8865.0,8877.0
2025-07-07,8920.0,8022.5,8048.0,8888.0,2025-07-14,8920.0,8022.5,8048.0,8888.0
