week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,1745.0,1706.2,1725.9,1725.9,1752.5,1689.2,1728.7,1729.8
2025-07-07,1725.5,1630.0,1633.3,1725.5,1745.0,1706.2,1725.9,1725.9
2025-07-14,1642.4,1607.0,1612.5,1638.5,1725.5,1630.0,1633.3,1725.5
