week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,1531.9,1496.0,1528.1,1513.7,1522.0,1442.0,1514.0,1453.0
2025-07-07,1551.0,1490.3,1495.0,1526.6,1531.9,1496.0,1528.1,1513.7
2025-07-14,1500.0,1482.7,1484.7,1492.3,1551.0,1490.3,1495.0,1526.6
