week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,642.0,612.55,615.0,624.85,2025-06-23,642.0,612.55,615.0,624.85
2025-06-23,642.0,611.5,628.4,614.0,2025-06-30,642.0,611.5,628.4,614.0
2025-06-30,657.95,628.35,650.15,630.1,2025-07-07,657.95,628.35,650.15,630.1
2025-07-07,657.55,620.55,631.0,650.0,2025-07-14,657.55,620.55,631.0,650.0
