week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,504.5,473.9,483.05,499.0,2025-06-23,504.5,473.9,483.05,499.0
2025-06-23,488.9,475.05,480.0,478.8,2025-06-30,488.9,475.05,480.0,478.8
2025-06-30,489.0,471.15,478.25,481.4,2025-07-07,489.0,471.15,478.25,481.4
2025-07-07,480.5,446.15,447.0,478.4,2025-07-14,480.5,446.15,447.0,478.4
