week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,33916.45,33366.95,33576.15,33902.35,33899.65,32745.3,33839.15,32868.35
2025-07-07,33725.65,33096.85,33127.3,33541.55,33916.45,33366.95,33576.15,33902.35
2025-07-14,33157.2,32953.85,32999.15,33157.2,33725.65,33096.85,33127.3,33541.55
