week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,474.35,463.9,466.05,467.6,2025-06-23,474.35,463.9,466.05,467.6
2025-06-23,488.3,463.1,485.0,465.6,2025-06-30,488.3,463.1,485.0,465.6
2025-06-30,497.4,479.4,495.0,487.35,2025-07-07,497.4,479.4,495.0,487.35
2025-07-07,535.9,496.05,535.0,501.9,2025-07-14,535.9,496.05,535.0,501.9
