week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,467.75,436.8,447.0,463.95,2025-06-23,467.75,436.8,447.0,463.95
2025-06-23,471.0,439.5,464.5,443.95,2025-06-30,471.0,439.5,464.5,443.95
2025-06-30,475.0,455.1,459.0,466.1,2025-07-07,475.0,455.1,459.0,466.1
2025-07-07,461.5,420.65,441.6,459.0,2025-07-14,461.5,420.65,441.6,459.0
