week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,24202.3,23745.8,23964.7,24074.8,24142.7,23360.85,24041.45,23526.0
2025-07-07,24012.65,23433.3,23468.45,23969.5,24202.3,23745.8,23964.7,24074.8
2025-07-14,23598.25,23447.8,23517.95,23518.5,24012.65,23433.3,23468.45,23969.5
