week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,1814.0,1726.7,1763.4,1767.0,1797.5,1665.0,1764.4,1674.0
2025-07-07,1794.9,1685.0,1686.0,1761.8,1814.0,1726.7,1763.4,1767.0
2025-07-14,1725.9,1681.1,1687.4,1693.5,1794.9,1685.0,1686.0,1761.8
