week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,453.9,443.1,444.5,452.35,455.35,435.25,451.35,435.6
2025-07-07,445.55,415.15,424.5,445.2,453.9,443.1,444.5,452.35
2025-07-14,436.0,426.4,435.5,427.9,445.55,415.15,424.5,445.2
