week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,1504.0,1415.2,1490.0,1455.0,2025-06-23,1504.0,1415.2,1490.0,1455.0
2025-06-23,1509.8,1415.9,1424.6,1476.0,2025-06-30,1509.8,1415.9,1424.6,1476.0
2025-06-30,1430.0,1354.3,1372.0,1429.7,2025-07-07,1430.0,1354.3,1372.0,1429.7
2025-07-07,1422.0,1352.0,1401.3,1366.0,2025-07-14,1422.0,1352.0,1401.3,1366.0
