week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,284.9,260.86,272.26,279.0,2025-06-23,284.9,260.86,272.26,279.0
2025-06-23,279.4,267.72,275.0,270.49,2025-06-30,279.4,267.72,275.0,270.49
2025-06-30,281.35,269.1,275.25,276.5,2025-07-07,281.35,269.1,275.25,276.5
2025-07-07,277.25,259.6,262.9,275.55,2025-07-14,277.25,259.6,262.9,275.55
