week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,242.56,229.55,231.21,236.81,242.9,224.2,236.2,224.92
2025-07-07,233.49,224.01,230.2,230.5,242.56,229.55,231.21,236.81
2025-07-14,234.75,231.55,232.62,232.0,233.49,224.01,230.2,230.5
