week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,415.0,388.6,408.1,406.95,2025-06-23,415.0,388.6,408.1,406.95
2025-06-23,427.8,403.5,421.0,404.3,2025-06-30,427.8,403.5,421.0,404.3
2025-06-30,429.9,412.2,414.35,424.35,2025-07-07,429.9,412.2,414.35,424.35
2025-07-07,438.35,409.75,430.0,413.65,2025-07-14,438.35,409.75,430.0,413.65
