week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,209.53,202.34,207.23,205.3,2025-06-23,209.53,202.34,207.23,205.3
2025-06-23,211.67,205.4,209.29,205.4,2025-06-30,211.67,205.4,209.29,205.4
2025-06-30,219.98,210.01,215.5,211.55,2025-07-07,219.98,210.01,215.5,211.55
2025-07-07,217.2,206.76,206.97,215.51,2025-07-14,217.2,206.76,206.97,215.51
