week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,404.0,388.6,391.2,399.0,405.5,384.45,395.85,386.2
2025-07-07,395.5,379.6,380.95,393.4,404.0,388.6,391.2,399.0
2025-07-14,385.35,380.65,382.8,383.55,395.5,379.6,380.95,393.4
