week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,122.88,111.59,113.38,121.68,2025-06-23,122.88,111.59,113.38,121.68
2025-06-23,120.4,112.0,116.95,112.29,2025-06-30,120.4,112.0,116.95,112.29
2025-06-30,121.63,116.93,117.83,117.51,2025-07-07,121.63,116.93,117.83,117.51
2025-07-07,119.14,113.57,114.24,118.4,2025-07-14,119.14,113.57,114.24,118.4
