week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,155.9,149.51,152.82,149.9,151.9,141.57,149.9,141.99
2025-07-07,154.59,141.54,143.7,152.53,155.9,149.51,152.82,149.9
2025-07-14,147.43,143.82,146.77,143.85,154.59,141.54,143.7,152.53
