week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,1322.5,1246.5,1290.0,1272.2,2025-06-23,1322.5,1246.5,1290.0,1272.2
2025-06-23,1340.9,1264.2,1310.6,1279.0,2025-06-30,1340.9,1264.2,1310.6,1279.0
2025-06-30,1394.2,1300.0,1364.0,1310.6,2025-07-07,1394.2,1300.0,1364.0,1310.6
2025-07-07,1382.4,1340.0,1370.0,1364.0,2025-07-14,1382.4,1340.0,1370.0,1364.0
