week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,3545.0,3390.0,3510.4,3411.0,2025-06-23,3545.0,3390.0,3510.4,3411.0
2025-06-23,3709.1,3473.0,3669.5,3498.8,2025-06-30,3709.1,3473.0,3669.5,3498.8
2025-06-30,3726.5,3645.1,3684.0,3666.0,2025-07-07,3726.5,3645.1,3684.0,3666.0
2025-07-07,3696.0,3357.0,3361.0,3675.5,2025-07-14,3696.0,3357.0,3361.0,3675.5
