,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,5843.5,5315.0,5787.0,5319.0
1,2025-07-07,6018.0,5737.5,5756.5,5841.0
2,2025-07-14,5939.0,5731.0,5920.0,5756.5
