week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,468.9,433.35,442.7,461.9,2025-06-23,468.9,433.35,442.7,461.9
2025-06-23,480.5,434.1,478.0,435.0,2025-06-30,480.5,434.1,478.0,435.0
2025-06-30,486.95,473.1,475.4,480.3,2025-07-07,486.95,473.1,475.4,480.3
2025-07-07,478.65,440.0,440.6,475.95,2025-07-14,478.65,440.0,440.6,475.95
