week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,2068.7,2009.8,2035.0,2017.1,2031.9,1949.6,2012.1,1963.4
2025-07-07,2052.0,1980.0,2013.5,2035.4,2068.7,2009.8,2035.0,2017.1
2025-07-14,2041.5,1990.2,1994.2,2012.2,2052.0,1980.0,2013.5,2035.4
