week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,282.65,268.01,274.75,268.01,278.05,258.12,269.2,258.7
2025-07-07,278.45,267.15,269.0,275.05,282.65,268.01,274.75,268.01
2025-07-14,273.15,267.65,270.95,268.15,278.45,267.15,269.0,275.05
