week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,454.35,430.3,445.95,435.45,476.95,431.0,436.4,472.0
2025-07-07,449.8,427.0,431.5,445.75,454.35,430.3,445.95,435.45
2025-07-14,443.5,430.9,441.05,433.0,449.8,427.0,431.5,445.75
