week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,1670.0,1619.9,1652.2,1647.8,1671.9,1609.3,1638.0,1640.0
2025-07-07,1676.1,1621.8,1665.0,1660.0,1670.0,1619.9,1652.2,1647.8
2025-07-14,1675.8,1658.1,1671.9,1668.3,1676.1,1621.8,1665.0,1660.0
