week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,305.15,294.8,300.0,303.9,310.0,291.3,302.85,294.2
2025-07-07,308.9,299.15,299.55,304.05,305.15,294.8,300.0,303.9
2025-07-14,306.3,297.65,305.7,300.05,308.9,299.15,299.55,304.05
