week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,956.15,924.1,939.35,936.0,946.95,900.2,933.7,913.85
2025-07-07,941.9,900.7,910.4,939.35,956.15,924.1,939.35,936.0
2025-07-14,920.65,903.2,920.15,910.8,941.9,900.7,910.4,939.35
