week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,209.85,202.1,206.1,204.93,207.44,188.0,202.69,188.53
2025-07-07,211.2,203.98,204.3,205.99,209.85,202.1,206.1,204.93
2025-07-14,208.49,203.18,205.29,204.95,211.2,203.98,204.3,205.99
