,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,2883.0,2650.0,2810.0,2689.9
1,2025-07-07,2932.0,2802.5,2926.1,2814.5
2,2025-07-14,2950.4,2814.0,2829.8,2950.0
