week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,4247.0,3904.4,4167.0,3986.0,2025-06-23,4247.0,3904.4,4167.0,3986.0
2025-06-23,4334.0,4114.6,4295.5,4155.0,2025-06-30,4334.0,4114.6,4295.5,4155.0
2025-06-30,4375.0,4170.6,4219.9,4313.0,2025-07-07,4375.0,4170.6,4219.9,4313.0
2025-07-07,4249.0,4025.0,4069.8,4212.2,2025-07-14,4249.0,4025.0,4069.8,4212.2
