,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,1866.4,1798.6,1843.0,1809.0
1,2025-07-07,1875.0,1783.1,1796.4,1849.3
2,2025-07-14,1840.0,1792.2,1835.0,1799.7
