,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,6175.0,5880.0,6080.0,5900.0
1,2025-07-07,6144.5,5841.0,5863.0,6098.0
2,2025-07-14,5940.0,5718.0,5726.5,5862.0
