week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,287.65,274.85,277.2,277.01,281.29,244.32,274.53,244.99
2025-07-07,282.0,260.3,262.2,276.85,287.65,274.85,277.2,277.01
2025-07-14,265.0,259.5,264.5,262.75,282.0,260.3,262.2,276.85
