timestamp,open,high,low,close,V,RSI,ATR,ADX,EMA_20,EMA_50,EMA_200,VWAP,symbol,Supertrend,SUPERTd_10_3,SUPERTl_10_3,SUPERTs_10_3,date,PP,R1,R2,R3,R4,S1,S2,S3,S4,week,W_PP,W_R1,W_R2,W_R3,W_R4,W_S1,W_S2,W_S3,W_S4,prev_high,prev_low,prev_close,prev_open,X,PP_Demark,R1_Demark,S1_Demark,ChaikinVolatility,RVI,Signal,WeeklySignal
2025-09-24 10:15:00+05:30,25093.15,25114.1,25027.45,25053.75,0,28.145955915090923,67.0854922765335,58.08381800510437,25210.39883129664,0.0,0.0,0.0,Nifty 50,25291.381529574806,-1.0,,25291.381529574806,2025-09-24,25177.45,25202.047916666666,25218.295833333334,25234.54375,25283.2875,25169.552083333332,25153.304166666665,25137.056249999998,25088.3125,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,14.925985940071417,44.20459163840402,BearContinue,WNeutral
2025-09-24 11:15:00+05:30,25053.1,25093.25,25051.6,25092.55,0,34.20771598474715,65.8137176627069,57.81924713607417,25199.17513307791,0.0,0.0,0.0,Nifty 50,25283.465876617323,-1.0,,25283.465876617323,2025-09-24,25177.45,25202.047916666666,25218.295833333334,25234.54375,25283.2875,25169.552083333332,25153.304166666665,25137.056249999998,25088.3125,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,20.080681644857524,51.73591384773989,BearContinue,WNeutral
2025-09-24 12:15:00+05:30,25091.3,25132.05,25085.6,25131.65,0,39.7260373247561,64.84553177957159,56.686755130641664,25192.744168022873,0.0,0.0,0.0,Nifty 50,25283.465876617323,-1.0,,25283.465876617323,2025-09-24,25177.45,25202.047916666666,25218.295833333334,25234.54375,25283.2875,25169.552083333332,25153.304166666665,25137.056249999998,25088.3125,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,-10.812605286288434,58.22918592903372,BearContinue,WNeutral
2025-09-24 13:15:00+05:30,25131.35,25142.05,25096.0,25100.8,0,37.0831892688457,63.90575519059297,55.41374949908243,25183.987580592122,0.0,0.0,0.0,Nifty 50,25283.465876617323,-1.0,,25283.465876617323,2025-09-24,25177.45,25202.047916666666,25218.295833333334,25234.54375,25283.2875,25169.552083333332,25153.304166666665,25137.056249999998,25088.3125,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,-12.29622938848699,50.424679333407,BearContinue,WNeutral
2025-09-24 14:15:00+05:30,25100.6,25116.4,25039.55,25059.75,0,33.855655111350714,64.55296743106342,54.743380933234064,25172.155430059538,0.0,0.0,0.0,Nifty 50,25278.599649054027,-1.0,,25278.599649054027,2025-09-24,25177.45,25202.047916666666,25218.295833333334,25234.54375,25283.2875,25169.552083333332,25153.304166666665,25137.056249999998,25088.3125,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,-5.2834101279858,43.061750685056815,BearContinue,WNeutral
2025-09-24 15:15:00+05:30,25059.15,25067.25,25052.0,25060.9,0,34.02888266465028,62.08781905951025,54.12089583637487,25161.559674815773,0.0,0.0,0.0,Nifty 50,25244.762184148625,-1.0,,25244.762184148625,2025-09-24,25177.45,25202.047916666666,25218.295833333334,25234.54375,25283.2875,25169.552083333332,25153.304166666665,25137.056249999998,25088.3125,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,-23.434429579885684,51.0607063166622,BearContinue,WNeutral
2025-09-25 09:15:00+05:30,25034.5,25092.7,25003.9,25031.7,0,31.754814265157208,63.4234281065347,53.94296421414883,25149.19208673808,0.0,0.0,0.0,Nifty 50,25241.563465733765,-1.0,,25241.563465733765,2025-09-25,25079.400000000005,25072.120000000003,25083.34,25094.56,25128.22,25049.68,25038.460000000003,25027.24,24993.58,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,-14.696712932936896,44.41757849298227,BearContinue,WNeutral
2025-09-25 10:15:00+05:30,25031.8,25053.8,24999.5,25026.1,0,31.322497501548042,62.96725670120793,53.81270801948185,25137.469030858265,0.0,0.0,0.0,Nifty 50,25216.87711916039,-1.0,,25216.87711916039,2025-09-25,25079.400000000005,25072.120000000003,25083.34,25094.56,25128.22,25049.68,25038.460000000003,25027.24,24993.58,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,-19.220655952438335,38.915551329500325,BearContinue,WNeutral
2025-09-25 11:15:00+05:30,25027.1,25044.9,24965.1,24981.5,0,28.047451394952787,63.80889386614767,53.960293728828596,25122.614837443194,0.0,0.0,0.0,Nifty 50,25200.14440724435,-1.0,,25200.14440724435,2025-09-25,25079.400000000005,25072.120000000003,25083.34,25094.56,25128.22,25049.68,25038.460000000003,25027.24,24993.58,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,-2.3966241848260905,34.490683887054644,BearContinue,WNeutral
2025-09-25 12:15:00+05:30,24981.4,25010.4,24959.55,24989.7,0,29.506842437577333,63.160949172840404,54.13975328456805,25109.956281496223,0.0,0.0,0.0,Nifty 50,25175.859966519914,-1.0,,25175.859966519914,2025-09-25,25079.400000000005,25072.120000000003,25083.34,25094.56,25128.22,25049.68,25038.460000000003,25027.24,24993.58,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,-14.379906434570922,42.70788190916995,BearContinue,WNeutral
2025-09-25 13:15:00+05:30,24989.75,25004.05,24949.05,24966.1,0,27.76161112940723,62.75290171419838,54.389374421933894,25096.25568325849,0.0,0.0,0.0,Nifty 50,25164.846469867924,-1.0,,25164.846469867924,2025-09-25,25079.400000000005,25072.120000000003,25083.34,25094.56,25128.22,25049.68,25038.460000000003,25027.24,24993.58,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,-19.07715103302018,36.59804465547792,BearContinue,WNeutral
2025-09-25 14:15:00+05:30,24966.4,24984.75,24878.3,24883.3,0,22.690746099958474,64.9377566284885,55.112144569345794,25075.974189614823,0.0,0.0,0.0,Nifty 50,25132.926822881134,-1.0,,25132.926822881134,2025-09-25,25079.400000000005,25072.120000000003,25083.34,25094.56,25128.22,25049.68,25038.460000000003,25027.24,24993.58,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,0.2750037724587484,30.111401363876784,BearContinue,WNeutral
2025-09-25 15:15:00+05:30,24884.2,24905.75,24881.8,24904.55,0,26.406037259243533,62.88836879706412,55.783288277656844,25059.64807631817,0.0,0.0,0.0,Nifty 50,25082.22164059302,-1.0,,25082.22164059302,2025-09-25,25079.400000000005,25072.120000000003,25083.34,25094.56,25128.22,25049.68,25038.460000000003,25027.24,24993.58,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,-6.116863447575771,41.66638179092349,BearContinue,WNeutral
2025-09-26 09:15:00+05:30,24818.55,24868.6,24759.0,24780.5,0,20.279217731648288,67.02145035721087,57.030629082139725,25033.06254524025,0.0,0.0,0.0,Nifty 50,25027.066976533715,-1.0,,25027.066976533715,2025-09-26,24958.516666666666,24924.20333333333,24943.856666666667,24963.51,25022.47,24884.896666666667,24865.243333333332,24845.59,24786.629999999997,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,13.653220581750269,33.474890315480486,BearContinue,WNeutral
2025-09-26 10:15:00+05:30,24780.25,24808.25,24763.5,24768.6,0,19.804505165710694,65.90787783935033,58.188874114873826,25007.875636169752,0.0,0.0,0.0,Nifty 50,24991.240278880345,-1.0,,24991.240278880345,2025-09-26,24958.516666666666,24924.20333333333,24943.856666666667,24963.51,25022.47,24884.896666666667,24865.243333333332,24845.59,24786.629999999997,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,1.5361429408626837,26.547671916901976,BearContinue,WNeutral
2025-09-26 11:15:00+05:30,24769.5,24780.85,24737.55,24764.3,0,19.62572823045946,64.77748394738278,59.373130693018695,24984.67795653454,0.0,0.0,0.0,Nifty 50,24957.01875099231,-1.0,,24957.01875099231,2025-09-26,24958.516666666666,24924.20333333333,24943.856666666667,24963.51,25022.47,24884.896666666667,24865.243333333332,24845.59,24786.629999999997,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,10.72087805511972,21.280737644255744,BearContinue,WNeutral
2025-09-26 12:15:00+05:30,24764.4,24795.3,24753.3,24758.75,0,19.382526262791586,63.63860975001364,60.060870218432974,24963.161008293155,0.0,0.0,0.0,Nifty 50,24957.01875099231,-1.0,,24957.01875099231,2025-09-26,24958.516666666666,24924.20333333333,24943.856666666667,24963.51,25022.47,24884.896666666667,24865.243333333332,24845.59,24786.629999999997,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,-6.011970255908727,17.310053926188267,BearContinue,WNeutral
2025-09-26 13:15:00+05:30,24759.1,24760.5,24638.4,24663.55,0,15.772093271076585,66.5616792625129,61.18730031468026,24934.62662655095,0.0,0.0,0.0,Nifty 50,24907.65318830377,-1.0,,24907.65318830377,2025-09-26,24958.516666666666,24924.20333333333,24943.856666666667,24963.51,25022.47,24884.896666666667,24865.243333333332,24845.59,24786.629999999997,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,15.54316149513879,14.077317558462541,BearContinue,WNeutral
2025-09-26 14:15:00+05:30,24663.95,24674.65,24629.45,24644.5,0,15.163413860415346,65.4935952993873,62.264597439763804,24906.995519260385,0.0,0.0,0.0,Nifty 50,24852.992869473397,-1.0,,24852.992869473397,2025-09-26,24958.516666666666,24924.20333333333,24943.856666666667,24963.51,25022.47,24884.896666666667,24865.243333333332,24845.59,24786.629999999997,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,2.0960880390677117,11.487827100342669,BearContinue,WNeutral
2025-09-26 15:15:00+05:30,24644.6,24674.55,24643.6,24673.1,0,20.1459662113174,63.766415534417966,63.26494477019852,24884.7197555213,0.0,0.0,0.0,Nifty 50,24849.20858252605,-1.0,,24849.20858252605,2025-09-26,24958.516666666666,24924.20333333333,24943.856666666667,24963.51,25022.47,24884.896666666667,24865.243333333332,24845.59,24786.629999999997,2025-09-22,24878.083333333332,24737.472916666666,24801.845833333333,24866.21875,25059.337499999998,24608.72708333333,24544.354166666664,24479.981249999997,24286.8625,25448.95,25286.3,25352.5,25441.05,101374.05,25343.5125,25400.725000000002,25238.075,-4.128180200725495,25.803317413089065,BearContinue,WNeutral
2025-09-30 13:15:00+05:30,24664.4,24680.05,24600.4,24623.9,0,34.73256945684918,71.76012668205051,48.704058444657484,24731.878657792295,24918.552729416213,0.0,0.0,Nifty 50,24849.20858252605,-1.0,,24849.20858252605,2025-09-30,24691.683333333334,24694.517499999998,24711.485,24728.4525,24779.355,24660.5825,24643.614999999998,24626.6475,24575.745,2025-09-29,24757.216666666664,24841.689583333333,24867.379166666666,24893.06875,24970.1375,24790.310416666667,24764.620833333334,24738.93125,24661.8625,25331.7,24629.45,24673.1,25238.1,99263.70000000001,24815.925000000003,25002.400000000005,24300.150000000005,12.012111594485276,41.40553593142035,Neutral,WeeklyBear
2025-09-22 09:15:00+05:30,35437.9,35781.6,35145.1,35663.95,0,15.93282171510937,0.0,0.0,0.0,0.0,0.0,0.0,Nifty IT,36259.99148795,-1.0,,36259.99148795,2025-09-22,36609.76666666666,36679.51458333334,36720.879166666666,36762.24375,36886.3375,36596.785416666666,36555.42083333334,36514.05625,36389.9625,2025-09-22,34389.65,33947.42958333334,34144.059166666666,34340.68875,34930.5775,33554.17041666667,33357.54083333334,33160.911250000005,32571.022500000006,37064.95,36369.95,36638.15,36801.5,146443.0,36610.75,36851.55,36156.55,18.1664539605771,38.50994608017167,Bear,WeeklyBear
2025-09-22 10:15:00+05:30,35663.4,35666.8,35471.8,35523.75,0,14.45469347504914,0.0,0.0,0.0,0.0,0.0,0.0,Nifty IT,36259.99148795,-1.0,,36259.99148795,2025-09-22,36609.76666666666,36679.51458333334,36720.879166666666,36762.24375,36886.3375,36596.785416666666,36555.42083333334,36514.05625,36389.9625,2025-09-22,34389.65,33947.42958333334,34144.059166666666,34340.68875,34930.5775,33554.17041666667,33357.54083333334,33160.911250000005,32571.022500000006,37064.95,36369.95,36638.15,36801.5,146443.0,36610.75,36851.55,36156.55,24.68195413050447,23.60301285218259,BearContinue,WNeutral
2025-09-22 11:15:00+05:30,35524.15,35594.85,35459.0,35576.65,0,17.562380000421697,0.0,0.0,0.0,0.0,0.0,0.0,Nifty IT,36259.99148795,-1.0,,36259.99148795,2025-09-22,36609.76666666666,36679.51458333334,36720.879166666666,36762.24375,36886.3375,36596.785416666666,36555.42083333334,36514.05625,36389.9625,2025-09-22,34389.65,33947.42958333334,34144.059166666666,34340.68875,34930.5775,33554.17041666667,33357.54083333334,33160.911250000005,32571.022500000006,37064.95,36369.95,36638.15,36801.5,146443.0,36610.75,36851.55,36156.55,34.21524925821511,48.6911273327696,BearContinue,WNeutral
2025-09-22 12:15:00+05:30,35579.5,35630.35,35508.5,35527.5,0,16.946393987878693,0.0,0.0,0.0,0.0,0.0,0.0,Nifty IT,36259.99148795,-1.0,,36259.99148795,2025-09-22,36609.76666666666,36679.51458333334,36720.879166666666,36762.24375,36886.3375,36596.785416666666,36555.42083333334,36514.05625,36389.9625,2025-09-22,34389.65,33947.42958333334,34144.059166666666,34340.68875,34930.5775,33554.17041666667,33357.54083333334,33160.911250000005,32571.022500000006,37064.95,36369.95,36638.15,36801.5,146443.0,36610.75,36851.55,36156.55,0.4025560819928886,34.62771603317166,BearContinue,WNeutral
2025-09-22 13:15:00+05:30,35528.8,35556.9,35421.65,35497.9,0,16.569474079404856,0.0,0.0,0.0,0.0,0.0,0.0,Nifty IT,36161.084030244,-1.0,,36161.084030244,2025-09-22,36609.76666666666,36679.51458333334,36720.879166666666,36762.24375,36886.3375,36596.785416666666,36555.42083333334,36514.05625,36389.9625,2025-09-22,34389.65,33947.42958333334,34144.059166666666,34340.68875,34930.5775,33554.17041666667,33357.54083333334,33160.911250000005,32571.022500000006,37064.95,36369.95,36638.15,36801.5,146443.0,36610.75,36851.55,36156.55,2.185198631555574,25.71941490585769,BearContinue,WNeutral
2025-09-22 14:15:00+05:30,35497.4,35520.2,35361.35,35502.55,0,16.882234337783828,203.71749999999957,0.0,36146.27689748375,0.0,0.0,0.0,Nifty IT,36093.058127219585,-1.0,,36093.058127219585,2025-09-22,36609.76666666666,36679.51458333334,36720.879166666666,36762.24375,36886.3375,36596.785416666666,36555.42083333334,36514.05625,36389.9625,2025-09-22,34389.65,33947.42958333334,34144.059166666666,34340.68875,34930.5775,33554.17041666667,33357.54083333334,33160.911250000005,32571.022500000006,37064.95,36369.95,36638.15,36801.5,146443.0,36610.75,36851.55,36156.55,8.936051517395981,42.838711464050135,BearContinue,WNeutral
2025-09-22 15:15:00+05:30,35503.0,35524.0,35477.5,35521.85,0,18.252020109883702,195.8566249999996,0.0,36086.80766915197,0.0,0.0,0.0,Nifty IT,36093.058127219585,-1.0,,36093.058127219585,2025-09-22,36609.76666666666,36679.51458333334,36720.879166666666,36762.24375,36886.3375,36596.785416666666,36555.42083333334,36514.05625,36389.9625,2025-09-22,34389.65,33947.42958333334,34144.059166666666,34340.68875,34930.5775,33554.17041666667,33357.54083333334,33160.911250000005,32571.022500000006,37064.95,36369.95,36638.15,36801.5,146443.0,36610.75,36851.55,36156.55,6.425013370943877,54.59298979711438,BearContinue,WNeutral
2025-09-23 09:15:00+05:30,35477.6,35642.7,35269.9,35283.05,0,14.965652483089144,204.70379374999942,0.0,36010.25931970892,0.0,0.0,0.0,Nifty IT,36093.058127219585,-1.0,,36093.058127219585,2025-09-23,35482.85,35580.19583333333,35638.541666666664,35696.8875,35871.924999999996,35463.504166666666,35405.15833333333,35346.8125,35171.775,2025-09-22,34389.65,33947.42958333334,34144.059166666666,34340.68875,34930.5775,33554.17041666667,33357.54083333334,33160.911250000005,32571.022500000006,37064.95,36369.95,36638.15,36801.5,146443.0,36610.75,36851.55,36156.55,39.65446373362504,44.6455172891744,BearContinue,WNeutral
2025-09-23 10:15:00+05:30,35282.65,35316.3,35195.95,35201.35,0,14.034592964822536,200.48610406249975,0.0,35933.2203368795,0.0,0.0,0.0,Nifty IT,35879.699899743086,-1.0,,35879.699899743086,2025-09-23,35482.85,35580.19583333333,35638.541666666664,35696.8875,35871.924999999996,35463.504166666666,35405.15833333333,35346.8125,35171.775,2025-09-22,34389.65,33947.42958333334,34144.059166666666,34340.68875,34930.5775,33554.17041666667,33357.54083333334,33160.911250000005,32571.022500000006,37064.95,36369.95,36638.15,36801.5,146443.0,36610.75,36851.55,36156.55,29.786170294284453,37.975661026744525,BearContinue,WNeutral
2025-09-23 11:15:00+05:30,35201.3,35355.15,35177.35,35355.15,0,23.662633771301742,199.35179885937492,0.0,35878.16601908145,0.0,0.0,0.0,Nifty IT,35879.699899743086,-1.0,,35879.699899743086,2025-09-23,35482.85,35580.19583333333,35638.541666666664,35696.8875,35871.924999999996,35463.504166666666,35405.15833333333,35346.8125,35171.775,2025-09-22,34389.65,33947.42958333334,34144.059166666666,34340.68875,34930.5775,33554.17041666667,33357.54083333334,33160.911250000005,32571.022500000006,37064.95,36369.95,36638.15,36801.5,146443.0,36610.75,36851.55,36156.55,37.900781127757035,41.610869534575194,BearContinue,WNeutral
