week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,114.17,106.7,110.8,107.0,108.49,102.09,106.64,102.09
2025-07-07,112.85,108.65,109.95,110.85,114.17,106.7,110.8,107.0
2025-07-14,112.45,110.15,110.53,110.34,112.85,108.65,109.95,110.85
