,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,1714.0,1662.6,1681.0,1680.0
1,2025-07-07,1699.0,1640.5,1655.0,1680.6
2,2025-07-14,1647.9,1577.8,1598.3,1647.9
