week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,955.0,905.2,926.0,955.0,959.5,890.5,944.0,899.0
2025-07-07,951.7,918.1,933.0,925.0,955.0,905.2,926.0,955.0
2025-07-14,931.9,911.3,919.85,931.55,951.7,918.1,933.0,925.0
