,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,1461.7,1415.2,1442.1,1453.9
1,2025-07-07,1436.8,1372.2,1378.0,1427.0
2,2025-07-14,1394.9,1356.0,1356.5,1386.0
