week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,9079.5,8908.9,9014.9,8983.85,8989.7,8557.4,8972.95,8574.5
2025-07-07,9053.7,8908.85,8914.3,9018.1,9079.5,8908.9,9014.9,8983.85
2025-07-14,8975.55,8904.4,8927.45,8922.65,9053.7,8908.85,8914.3,9018.1
