week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,1198.8,1160.3,1198.0,1182.9,1192.4,1168.1,1182.0,1188.9
2025-07-07,1308.0,1225.2,1288.2,1225.2,1198.8,1160.3,1198.0,1182.9
2025-07-14,1289.3,1266.1,1271.1,1288.0,1308.0,1225.2,1288.2,1225.2
