week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,2563.3,2405.1,2449.6,2500.0,2025-06-23,2563.3,2405.1,2449.6,2500.0
2025-06-23,2681.6,2421.0,2644.8,2436.0,2025-06-30,2681.6,2421.0,2644.8,2436.0
2025-06-30,2653.9,2582.2,2599.0,2650.0,2025-07-07,2653.9,2582.2,2599.0,2650.0
2025-07-07,2609.9,2551.9,2562.9,2602.0,2025-07-14,2609.9,2551.9,2562.9,2602.0
