week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,79.1,73.75,78.01,74.7,75.6,72.69,74.77,72.88
2025-07-07,80.09,76.24,76.65,78.4,79.1,73.75,78.01,74.7
2025-07-14,77.39,76.06,77.38,76.9,80.09,76.24,76.65,78.4
