week,high,low,close,open,current_week,prev_high,prev_low,prev_close,prev_open
2025-06-16,2833.7,2719.5,2800.0,2743.0,2025-06-23,2833.7,2719.5,2800.0,2743.0
2025-06-23,2960.3,2767.1,2920.0,2805.0,2025-06-30,2960.3,2767.1,2920.0,2805.0
2025-06-30,2951.1,2849.3,2878.6,2948.1,2025-07-07,2951.1,2849.3,2878.6,2948.1
2025-07-07,2892.5,2746.0,2752.0,2876.1,2025-07-14,2892.5,2746.0,2752.0,2876.1
