week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,156.2,151.05,153.81,155.2,156.49,145.18,155.0,147.5
2025-07-07,155.99,150.0,150.3,153.5,156.2,151.05,153.81,155.2
2025-07-14,153.36,150.8,153.11,151.8,155.99,150.0,150.3,153.5
