week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,12820.0,12320.0,12647.0,12675.0,12855.0,12553.0,12667.0,12771.0
2025-07-07,12685.0,12359.0,12585.0,12647.0,12820.0,12320.0,12647.0,12675.0
2025-07-14,12616.0,12431.0,12475.0,12580.0,12685.0,12359.0,12585.0,12647.0
