week,high,low,close,open,prev_high,prev_low,prev_close,prev_open
2025-06-30,236.89,223.55,224.4,229.95,232.8,218.51,230.0,220.03
2025-07-07,227.92,219.6,220.85,223.5,236.89,223.55,224.4,229.95
2025-07-14,227.65,222.61,223.51,225.0,227.92,219.6,220.85,223.5
