,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,32495.0,31435.0,32315.0,32200.0
1,2025-07-07,36020.0,32120.0,35815.0,32675.0
2,2025-07-14,37410.0,35265.0,36500.0,35760.0
