,week,prev_high,prev_low,prev_close,prev_open
0,2025-06-30,2217.0,2025.0,2204.0,2025.0
1,2025-07-07,2245.0,2159.1,2175.0,2203.9
2,2025-07-14,2203.5,2121.8,2175.5,2179.3
